transaction_date,operator_name,transaction_type,transaction_amount,customer_age,customer_gender,customer_location,service_plan,data_usage_(mb),call_duration_(min),sms_sent,internet_package,transaction_status
2024-04-09 23:22:30,Airtel,Bill Payment,9684.46,47.0,male,Maiduguri,Postpaid,1750.0,138.0,61.0,Daily,Pending
2023-11-20 20:27:50,Airtel,Airtime Purchase,12063.0,19.0,male,Makurdi,Postpaid,796.0,95.63,64.0,Weekly,Completed
2023-09-20 14:57:18,MTN,Airtime Purchase,12640.1,48.0,male,Oyo,Postpaid,628.0,241.21,34.0,Monthly,Failed
2024-07-31 03:58:28,9mobile,Data Purchase,7922.3,59.0,male,Gombe,Postpaid,3289.39,235.0,82.0,Monthly,Completed
2024-04-24 08:45:12,MTN,Data Purchase,18890.93,70.0,male,Abuja,Prepaid,1101.71,6.61,5.0,Weekly,Completed
2023-11-26 19:10:38,Glo,Airtime Purchase,9239.0,52.0,male,Minna,Postpaid,3224.07,186.2,45.0,Monthly,Failed
2023-11-06 07:30:58,9mobile,Airtime Purchase,13364.5,51.0,female,Port Harcourt,Postpaid,2179.26,230.44,39.0,Weekly,Pending
2005-09-02 03:26:43,MTN,Bill Payment,15825.0,40.0,female,Kaduna,Prepaid,2002.8,224.65,66.0,Monthly,Pending
2014-07-10 04:58:15,Glo,Bill Payment,16798.31,37.0,other,Lagos,Prepaid,918.6,132.35,62.0,Daily,Failed
2024-02-14 03:53:44,Airtel,Data Purchase,7460.0,22.0,female,Bauchi,Prepaid,2781.9,186.97,17.0,Weekly,Pending
2024-02-16 08:52:23,9mobile,Airtime Purchase,1795.88,58.0,female,Oyo,Postpaid,142.64,277.38,81.0,Weekly,Failed
2024-03-12 10:03:14,Airtel,Data Purchase,18649.95,47.0,female,Ilorin,Prepaid,2012.06,203.04,62.0,Monthly,Completed
2008-03-14 17:57:14,Airtel,Airtime Purchase,10643.0,52.0,male,Calabar,Prepaid,2394.8,124.3,94.0,Weekly,Pending
2024-03-17 05:38:36,Airtel,Bill Payment,3003.96,35.0,other,Asaba,Postpaid,1539.7,54.0,46.0,Weekly,Pending
2023-10-24 08:48:04,Airtel,Data Purchase,6978.8,68.0,female,Abuja,Postpaid,2674.59,54.17,73.0,Weekly,Failed
2023-10-22 07:30:33,9mobile,Bill Payment,3048.2,60.0,female,Maiduguri,Prepaid,3003.0,20.6,97.0,Monthly,Completed
1971-12-10 07:47:57,MTN,Airtime Purchase,19917.73,58.0,female,Maiduguri,Postpaid,4228.37,2.54,76.0,Weekly,Failed
2024-02-28 20:50:08,Glo,Bill Payment,326.0,20.0,male,Akure,Prepaid,3598.43,53.0,23.0,Monthly,Pending
2024-01-07 17:39:18,Airtel,Data Purchase,4550.25,34.0,male,Maiduguri,Prepaid,4335.97,68.0,79.0,Weekly,Completed
2023-10-24 18:13:00,MTN,Bill Payment,12599.37,25.0,female,Akure,Postpaid,2684.44,26.37,1.0,Monthly,Pending
2024-03-13 23:28:50,Airtel,Data Purchase,3182.0,25.0,male,Maiduguri,Postpaid,1884.8,62.29,81.0,Weekly,Pending
2024-04-05 00:14:52,Glo,Airtime Purchase,4646.9,58.0,female,Bauchi,Postpaid,2751.87,186.63,0.0,Monthly,Failed
2023-10-01 15:27:11,MTN,Bill Payment,2681.0,38.0,male,Aba,Prepaid,2393.0,295.05,34.0,Weekly,Pending
2023-11-10 01:32:30,9mobile,Airtime Purchase,14025.58,42.0,male,Jos,Prepaid,4786.4,234.3,78.0,Weekly,Pending
2024-04-30 17:56:18,9mobile,Airtime Purchase,4668.8,41.0,female,Gombe,Postpaid,1214.55,148.0,91.0,Daily,Failed
2024-02-10 07:38:58,Glo,Data Purchase,11863.54,25.0,male,Abeokuta,Postpaid,3978.96,81.0,72.0,Monthly,Pending
2023-12-12 12:44:33,Glo,Bill Payment,5511.94,38.0,female,Ilorin,Postpaid,143.08,128.82,26.0,Daily,Pending
2023-08-05 17:15:49,Glo,Bill Payment,7712.9,25.0,other,Oyo,Postpaid,1790.7,79.12,0.0,Weekly,Failed
2023-09-11 01:58:19,Airtel,Bill Payment,9224.98,45.0,female,Minna,Prepaid,3610.3,136.99,17.0,Monthly,Failed
2024-01-25 03:25:21,Glo,Bill Payment,13811.0,30.0,other,Aba,Prepaid,3172.54,268.0,93.0,Daily,Failed
2024-05-04 04:51:07,MTN,Data Purchase,9084.55,40.0,male,Warri,Prepaid,1201.0,102.87,20.0,Monthly,Pending
2023-12-23 02:54:41,Airtel,Bill Payment,15830.13,18.0,other,Kaduna,Prepaid,4838.83,64.2,9.0,Daily,Completed
2023-10-14 05:47:33,9mobile,Airtime Purchase,379.23,50.0,male,Ibadan,Postpaid,109.3,16.9,5.0,Weekly,Failed
2024-03-01 15:02:08,Airtel,Data Purchase,6033.0,27.0,female,Kano,Prepaid,4261.81,51.95,12.0,Daily,Failed
1981-01-14 05:13:43,9mobile,Data Purchase,6648.8,43.0,female,Jalingo,Postpaid,4873.61,140.0,27.0,Daily,Failed
2019-04-09 12:28:40,MTN,Data Purchase,550.19,46.0,female,Enugu,Postpaid,4526.0,208.09,0.0,Monthly,Pending
1976-09-13 10:51:14,Airtel,Bill Payment,16108.0,22.0,female,Uyo,Postpaid,1673.68,67.76,89.0,Daily,Failed
2023-08-18 08:11:53,Glo,Data Purchase,16487.7,36.0,female,Zaria,Prepaid,1716.8,44.7,53.0,Weekly,Pending
2024-04-28 02:34:28,Glo,Data Purchase,10967.9,21.0,female,Enugu,Postpaid,2243.0,13.01,53.0,Daily,Completed
2023-12-12 02:44:55,Glo,Bill Payment,11993.77,31.0,male,Makurdi,Prepaid,4023.62,105.0,33.0,Daily,Failed
2024-05-09 11:56:22,MTN,Airtime Purchase,9866.0,58.0,male,Maiduguri,Prepaid,4504.46,213.99,49.0,Weekly,Completed
2023-08-28 10:55:32,9mobile,Data Purchase,9984.0,47.0,male,Minna,Prepaid,1803.61,218.11,58.0,Monthly,Completed
1999-12-07 14:19:38,Glo,Bill Payment,13528.6,64.0,female,Oyo,Prepaid,2539.44,8.0,90.0,Weekly,Failed
2020-02-06 14:15:48,Airtel,Data Purchase,5287.97,46.0,female,Jos,Postpaid,3031.08,50.0,95.0,Weekly,Pending
2024-05-08 10:38:13,Glo,Bill Payment,7817.02,30.0,other,Abuja,Prepaid,4446.5,279.52,41.0,Monthly,Failed
2024-04-20 06:52:15,Glo,Bill Payment,7993.22,51.0,male,Jos,Prepaid,2320.0,80.1,7.0,Daily,Failed
2024-07-14 09:18:08,Glo,Bill Payment,13010.49,21.0,male,Akure,Prepaid,2453.7,88.55,62.0,Monthly,Pending
2024-06-25 01:33:43,Glo,Airtime Purchase,4455.82,28.0,female,Benin City,Postpaid,3608.0,274.9,43.0,Monthly,Failed
2003-01-04 02:19:37,Airtel,Airtime Purchase,4040.4,37.0,male,Osogbo,Postpaid,2577.91,150.08,69.0,Daily,Failed
2024-03-05 06:11:04,Airtel,Airtime Purchase,15138.39,28.0,female,Minna,Prepaid,3222.0,205.0,75.0,Weekly,Pending
2023-08-04 01:46:31,Glo,Airtime Purchase,10445.89,29.0,other,Sokoto,Postpaid,479.27,158.0,33.0,Weekly,Completed
2024-02-22 01:44:13,Glo,Airtime Purchase,5663.0,50.0,female,Maiduguri,Prepaid,3838.0,140.0,74.0,Weekly,Failed
2024-01-27 07:35:19,Airtel,Bill Payment,4212.59,55.0,female,Makurdi,Postpaid,2672.5,261.17,66.0,Daily,Pending
2024-02-10 20:41:32,Airtel,Airtime Purchase,3427.9,37.0,other,Uyo,Postpaid,3819.35,172.6,23.0,Daily,Pending
2001-02-01 18:17:12,Airtel,Bill Payment,19446.0,44.0,male,Minna,Postpaid,533.68,74.91,10.0,Daily,Failed
2024-04-28 09:44:07,Airtel,Data Purchase,12805.32,22.0,male,Ilorin,Postpaid,819.09,166.17,87.0,Daily,Pending
2023-11-02 09:16:30,Glo,Bill Payment,13515.01,32.0,male,Makurdi,Postpaid,215.14,216.4,58.0,Monthly,Completed
2024-07-24 05:47:11,Airtel,Data Purchase,15727.63,29.0,other,Kaduna,Prepaid,4983.0,63.0,92.0,Monthly,Pending
2024-07-06 16:53:49,Glo,Bill Payment,11124.0,54.0,female,Zaria,Prepaid,3591.67,190.9,49.0,Daily,Failed
2024-06-10 13:30:35,MTN,Airtime Purchase,8284.92,27.0,other,Jos,Prepaid,74.8,111.67,91.0,Weekly,Failed
2024-07-17 10:59:34,MTN,Airtime Purchase,5364.63,22.0,male,Jos,Postpaid,4041.77,65.66,84.0,Monthly,Completed
2024-06-29 01:34:18,MTN,Airtime Purchase,3646.4,19.0,female,Bauchi,Prepaid,1669.5,60.0,12.0,Weekly,Completed
2015-01-15 11:40:18,Airtel,Data Purchase,19423.54,39.0,male,Zaria,Postpaid,4018.7,200.0,40.0,Weekly,Failed
2012-04-25 20:03:34,MTN,Bill Payment,12681.53,60.0,male,Benin City,Prepaid,4678.18,105.0,8.0,Monthly,Failed
2024-03-02 23:19:37,MTN,Airtime Purchase,1144.0,54.0,male,Awka,Postpaid,145.11,215.0,32.0,Daily,Completed
2024-05-28 04:18:30,9mobile,Airtime Purchase,6347.3,48.0,male,Osogbo,Prepaid,1776.0,2.6,77.0,Daily,Pending
2023-10-10 11:08:14,9mobile,Data Purchase,4935.0,25.0,female,Asaba,Prepaid,4092.2,182.02,97.0,Monthly,Failed
2023-11-12 22:29:02,9mobile,Airtime Purchase,14947.0,70.0,other,Gombe,Prepaid,1835.4,130.86,14.0,Weekly,Failed
2023-12-29 23:25:26,9mobile,Bill Payment,9473.59,47.0,female,Ibadan,Postpaid,1465.56,101.96,62.0,Monthly,Pending
2024-04-29 03:31:20,Glo,Bill Payment,12972.29,61.0,male,Aba,Prepaid,1931.0,268.3,100.0,Monthly,Completed
2024-02-25 11:33:54,MTN,Data Purchase,11774.1,44.0,other,Onitsha,Prepaid,4917.54,259.0,82.0,Daily,Failed
2007-11-12 01:27:24,9mobile,Airtime Purchase,17403.08,20.0,male,Kano,Prepaid,1432.4,294.0,34.0,Daily,Pending
2023-08-03 03:44:50,MTN,Data Purchase,11013.12,47.0,male,Minna,Prepaid,1954.6,238.0,23.0,Weekly,Failed
1992-08-16 02:26:57,Airtel,Bill Payment,1156.2,37.0,other,Warri,Postpaid,1188.0,107.0,98.0,Monthly,Completed
2024-02-19 00:01:57,9mobile,Data Purchase,780.5,58.0,female,Bauchi,Postpaid,3759.17,261.25,95.0,Weekly,Completed
2024-02-02 04:50:15,Glo,Airtime Purchase,13691.78,26.0,female,Jalingo,Postpaid,3920.12,261.42,63.0,Daily,Failed
2023-09-26 12:00:47,9mobile,Airtime Purchase,11840.02,35.0,female,Jalingo,Postpaid,4172.7,144.74,50.0,Monthly,Failed
2024-07-19 20:08:43,MTN,Bill Payment,9155.4,21.0,male,Gombe,Postpaid,2420.3,114.68,13.0,Monthly,Completed
2023-12-22 23:04:46,MTN,Bill Payment,581.1,56.0,male,Oyo,Postpaid,3879.6,191.8,96.0,Monthly,Failed
2024-04-21 09:11:14,Glo,Bill Payment,1561.7,61.0,other,Oyo,Prepaid,254.0,69.1,50.0,Weekly,Failed
2024-06-03 22:12:46,Airtel,Bill Payment,17363.0,23.0,male,Lagos,Prepaid,3727.27,218.0,84.0,Daily,Failed
2013-04-14 13:03:18,MTN,Bill Payment,2784.63,63.0,female,Aba,Prepaid,4766.0,70.0,58.0,Monthly,Pending
2024-01-09 05:58:22,Glo,Airtime Purchase,12099.42,19.0,female,Enugu,Postpaid,4229.56,104.0,50.0,Monthly,Failed
2024-03-22 23:57:28,9mobile,Airtime Purchase,1809.7,69.0,female,Asaba,Postpaid,3158.0,13.1,9.0,Weekly,Pending
2024-07-13 20:03:33,Airtel,Data Purchase,5842.0,47.0,male,Enugu,Postpaid,579.0,261.0,20.0,Monthly,Completed
2024-02-01 19:37:14,MTN,Data Purchase,2022.54,39.0,other,Uyo,Prepaid,1103.49,140.37,37.0,Weekly,Pending
1996-12-16 20:56:36,Glo,Data Purchase,15804.8,41.0,female,Uyo,Prepaid,169.7,13.43,9.0,Weekly,Pending
2024-01-18 00:10:04,Glo,Bill Payment,1115.1,27.0,male,Ibadan,Postpaid,3407.0,223.9,42.0,Weekly,Failed
2024-03-31 04:47:49,MTN,Airtime Purchase,6859.4,61.0,female,Zaria,Prepaid,3421.4,6.64,94.0,Daily,Failed
2023-11-29 08:23:58,9mobile,Airtime Purchase,7645.04,46.0,male,Akure,Postpaid,2170.0,72.74,11.0,Weekly,Failed
2024-02-04 18:59:22,MTN,Airtime Purchase,1006.8,45.0,other,Oyo,Prepaid,2099.2,298.73,55.0,Daily,Pending
2023-08-23 22:21:33,Airtel,Airtime Purchase,17140.15,69.0,other,Sokoto,Prepaid,4141.5,119.6,14.0,Weekly,Failed
2023-12-19 09:30:07,9mobile,Airtime Purchase,15870.0,58.0,male,Port Harcourt,Prepaid,3322.95,56.12,22.0,Monthly,Failed
1980-01-25 08:44:02,9mobile,Airtime Purchase,9340.1,43.0,male,Jos,Postpaid,3176.0,68.2,92.0,Monthly,Failed
2024-05-29 22:26:40,Airtel,Data Purchase,7969.8,49.0,other,Kano,Prepaid,404.0,84.1,31.0,Daily,Completed
2024-02-17 18:42:35,9mobile,Airtime Purchase,17535.9,37.0,female,Makurdi,Postpaid,1549.02,296.6,21.0,Daily,Failed
2024-03-07 15:54:47,Glo,Bill Payment,6058.0,34.0,other,Kano,Prepaid,3120.78,76.61,5.0,Monthly,Completed
2024-02-21 09:40:36,Airtel,Airtime Purchase,18621.62,57.0,female,Lagos,Prepaid,3457.24,275.0,80.0,Daily,Completed
2024-07-05 01:40:07,MTN,Airtime Purchase,12366.26,34.0,female,Benin City,Prepaid,4846.86,222.0,31.0,Weekly,Failed
2024-04-27 07:57:09,Glo,Bill Payment,8081.27,35.0,other,Abeokuta,Postpaid,346.0,295.0,11.0,Daily,Pending
2024-04-01 21:01:44,9mobile,Airtime Purchase,10529.2,65.0,female,Awka,Postpaid,2020.0,284.86,53.0,Weekly,Completed
2023-08-11 03:29:09,Airtel,Airtime Purchase,1771.5,48.0,male,Owerri,Postpaid,3621.7,53.04,33.0,Daily,Pending
2023-09-17 22:11:05,Airtel,Airtime Purchase,5532.61,39.0,male,Lagos,Prepaid,2901.23,92.0,4.0,Monthly,Pending
2024-05-29 23:09:03,Glo,Airtime Purchase,568.0,43.0,other,Ilorin,Postpaid,2519.0,67.2,3.0,Weekly,Pending
2024-06-02 08:20:39,MTN,Airtime Purchase,2237.4,48.0,female,Uyo,Prepaid,4311.0,79.53,62.0,Monthly,Pending
2024-02-27 16:38:32,9mobile,Bill Payment,8944.55,63.0,female,Osogbo,Prepaid,708.07,233.03,97.0,Monthly,Pending
2024-07-02 17:15:45,MTN,Bill Payment,17307.1,35.0,female,Oyo,Postpaid,1916.85,89.9,8.0,Monthly,Completed
2024-05-16 01:37:43,Airtel,Bill Payment,13684.4,29.0,male,Jalingo,Postpaid,3642.0,217.71,92.0,Weekly,Failed
2023-09-01 02:00:26,Glo,Bill Payment,4469.7,29.0,other,Jalingo,Postpaid,341.07,124.0,14.0,Monthly,Completed
2023-09-07 18:09:00,Airtel,Airtime Purchase,18948.7,20.0,female,Awka,Prepaid,1643.26,47.6,34.0,Weekly,Failed
2024-06-19 06:08:13,Airtel,Data Purchase,17261.0,39.0,other,Maiduguri,Postpaid,2176.0,101.0,82.0,Weekly,Pending
2023-11-01 05:18:08,Glo,Airtime Purchase,3853.71,45.0,other,Uyo,Postpaid,1008.3,146.4,6.0,Daily,Pending
1989-02-09 16:45:25,MTN,Bill Payment,19167.0,51.0,female,Osogbo,Postpaid,4192.99,126.0,66.0,Weekly,Completed
1989-09-21 15:23:20,Airtel,Bill Payment,9846.0,23.0,female,Akure,Postpaid,998.6,0.59,39.0,Weekly,Failed
2023-10-28 21:34:15,Glo,Bill Payment,2596.72,41.0,other,Abeokuta,Postpaid,2090.81,7.0,37.0,Monthly,Pending
2023-11-28 21:21:32,9mobile,Bill Payment,8296.69,19.0,female,Abuja,Prepaid,3804.61,45.71,56.0,Monthly,Completed
2023-08-03 04:18:55,MTN,Bill Payment,18753.13,36.0,male,Warri,Prepaid,1431.6,297.8,98.0,Daily,Completed
2023-08-23 20:04:15,Airtel,Bill Payment,10581.0,20.0,other,Uyo,Prepaid,1796.0,248.35,98.0,Daily,Completed
2023-12-10 12:20:05,Glo,Data Purchase,11895.0,21.0,female,Ilorin,Prepaid,4363.78,133.77,43.0,Daily,Failed
2024-04-25 11:23:32,MTN,Data Purchase,16290.2,27.0,female,Onitsha,Prepaid,4051.89,204.31,11.0,Monthly,Failed
1974-04-02 03:49:06,9mobile,Data Purchase,3400.7,70.0,male,Ibadan,Prepaid,3697.13,58.41,16.0,Monthly,Failed
2023-10-20 05:23:08,MTN,Data Purchase,3912.8,58.0,female,Warri,Postpaid,1385.5,163.03,48.0,Monthly,Failed
2024-04-28 01:19:45,MTN,Airtime Purchase,2205.0,24.0,other,Benin City,Prepaid,2625.15,26.8,81.0,Weekly,Completed
2023-08-22 23:34:34,MTN,Airtime Purchase,7878.71,37.0,female,Osogbo,Postpaid,4263.06,100.68,16.0,Weekly,Failed
2006-07-14 05:02:51,MTN,Data Purchase,15176.68,32.0,female,Jos,Postpaid,4276.0,107.0,71.0,Daily,Failed
1993-12-07 09:07:38,9mobile,Data Purchase,19122.0,34.0,female,Aba,Postpaid,307.43,92.45,55.0,Daily,Completed
2023-12-14 18:23:41,9mobile,Bill Payment,17119.09,29.0,other,Warri,Postpaid,1815.2,141.47,0.0,Weekly,Failed
2023-08-09 19:18:45,MTN,Airtime Purchase,909.0,63.0,female,Port Harcourt,Postpaid,3037.38,236.67,43.0,Daily,Pending
2024-06-22 18:10:37,Glo,Bill Payment,2246.0,49.0,other,Minna,Postpaid,234.0,134.52,55.0,Monthly,Failed
2023-12-30 01:37:58,MTN,Airtime Purchase,15368.43,25.0,female,Lagos,Prepaid,63.0,232.4,32.0,Weekly,Pending
2023-10-07 19:05:20,Airtel,Bill Payment,12310.49,21.0,female,Sokoto,Postpaid,1930.5,249.46,46.0,Weekly,Pending
2011-03-18 17:15:15,Airtel,Data Purchase,5154.81,35.0,other,Akure,Postpaid,940.32,270.2,65.0,Weekly,Pending
2024-04-17 08:09:30,MTN,Data Purchase,19191.81,68.0,male,Ilorin,Prepaid,4494.55,16.0,43.0,Daily,Pending
2023-10-06 14:23:14,MTN,Data Purchase,17698.68,70.0,female,Bauchi,Prepaid,2849.13,38.5,4.0,Monthly,Completed
2001-01-09 09:16:39,9mobile,Data Purchase,13095.86,59.0,female,Onitsha,Postpaid,2789.33,111.04,80.0,Daily,Pending
2024-07-29 16:02:36,Glo,Data Purchase,15712.1,21.0,male,Ibadan,Postpaid,1122.39,169.17,82.0,Daily,Pending
2024-02-08 21:11:35,MTN,Data Purchase,5806.5,65.0,female,Kaduna,Prepaid,406.06,274.71,57.0,Monthly,Failed
2024-02-17 12:55:02,9mobile,Airtime Purchase,13180.41,36.0,male,Awka,Prepaid,1956.14,138.5,99.0,Weekly,Completed
2024-05-11 01:43:43,Glo,Data Purchase,17056.97,32.0,female,Osogbo,Postpaid,527.6,135.0,69.0,Daily,Completed
2024-04-12 08:00:36,9mobile,Bill Payment,2092.0,31.0,other,Onitsha,Postpaid,665.0,97.04,6.0,Daily,Pending
1988-11-03 05:37:49,9mobile,Bill Payment,17320.0,20.0,other,Asaba,Postpaid,454.06,23.0,61.0,Daily,Completed
2015-06-23 17:20:58,Glo,Bill Payment,18337.7,69.0,other,Onitsha,Postpaid,4191.0,258.7,21.0,Weekly,Pending
2023-11-05 17:12:50,9mobile,Airtime Purchase,19350.36,46.0,male,Benin City,Prepaid,2218.0,1.0,61.0,Monthly,Completed
2024-02-03 23:45:02,Airtel,Bill Payment,8634.7,63.0,other,Kaduna,Prepaid,1203.0,5.06,13.0,Weekly,Completed
2024-06-26 16:51:11,9mobile,Data Purchase,2404.8,34.0,male,Jos,Postpaid,3398.0,60.89,86.0,Weekly,Failed
2024-05-09 00:37:12,MTN,Data Purchase,10194.25,46.0,female,Abuja,Postpaid,2761.6,115.94,54.0,Weekly,Completed
2024-01-01 14:48:12,MTN,Airtime Purchase,11509.35,61.0,female,Oyo,Postpaid,2887.8,49.0,93.0,Monthly,Failed
2011-11-14 11:07:30,MTN,Bill Payment,5629.3,23.0,female,Benin City,Postpaid,3430.23,272.0,34.0,Monthly,Pending
2023-10-24 23:40:09,MTN,Data Purchase,15945.5,44.0,female,Bauchi,Prepaid,1528.3,59.92,33.0,Monthly,Failed
2023-08-18 21:24:40,Airtel,Data Purchase,12269.59,50.0,female,Enugu,Postpaid,2811.3,196.3,49.0,Monthly,Failed
1986-02-01 07:27:40,MTN,Data Purchase,963.8,54.0,male,Calabar,Postpaid,2458.0,70.0,23.0,Daily,Failed
2023-08-20 11:08:29,Airtel,Bill Payment,16213.33,34.0,female,Benin City,Prepaid,1049.94,64.1,22.0,Monthly,Failed
2023-08-31 09:31:16,Glo,Airtime Purchase,17953.9,60.0,male,Asaba,Postpaid,4284.94,230.0,54.0,Daily,Completed
2024-06-20 16:03:07,Airtel,Airtime Purchase,946.0,35.0,male,Maiduguri,Prepaid,1959.5,269.45,42.0,Daily,Completed
2024-05-30 19:09:47,Glo,Bill Payment,16541.0,66.0,female,Makurdi,Prepaid,864.51,35.85,58.0,Daily,Completed
2024-06-12 21:03:13,9mobile,Airtime Purchase,7868.1,49.0,other,Ibadan,Prepaid,2712.95,224.0,95.0,Monthly,Completed
2024-03-15 04:46:40,MTN,Airtime Purchase,14844.1,26.0,male,Enugu,Postpaid,2556.31,88.4,51.0,Monthly,Pending
2024-06-26 19:54:51,9mobile,Data Purchase,7120.0,40.0,female,Ibadan,Postpaid,3511.0,185.43,60.0,Monthly,Completed
2024-04-19 12:56:40,Glo,Data Purchase,1558.4,56.0,other,Minna,Postpaid,744.67,134.0,35.0,Weekly,Failed
1986-11-13 13:51:23,9mobile,Bill Payment,11218.7,64.0,male,Bauchi,Prepaid,3145.58,203.54,70.0,Monthly,Failed
2024-04-29 04:41:37,Airtel,Data Purchase,18494.8,33.0,female,Osogbo,Postpaid,167.11,240.7,89.0,Monthly,Pending
1992-01-29 16:58:20,Airtel,Data Purchase,18981.06,62.0,male,Onitsha,Prepaid,2884.3,127.1,75.0,Weekly,Failed
2024-05-13 04:44:25,9mobile,Airtime Purchase,15427.2,38.0,female,Port Harcourt,Prepaid,3547.0,123.5,61.0,Daily,Pending
2023-12-29 11:42:29,MTN,Data Purchase,14790.67,25.0,other,Asaba,Postpaid,2995.17,240.4,79.0,Weekly,Completed
2023-11-11 05:38:48,9mobile,Airtime Purchase,5712.29,40.0,female,Akure,Postpaid,1283.84,165.82,89.0,Weekly,Completed
2024-07-14 00:26:50,MTN,Bill Payment,3667.38,29.0,male,Warri,Postpaid,4291.4,112.3,51.0,Weekly,Pending
2023-10-21 15:18:48,9mobile,Data Purchase,19278.85,35.0,female,Ilorin,Postpaid,2065.8,153.97,67.0,Monthly,Pending
2013-01-30 14:01:52,9mobile,Bill Payment,3030.79,24.0,female,Onitsha,Prepaid,1425.9,23.43,47.0,Monthly,Completed
2023-10-12 08:28:09,Airtel,Bill Payment,19272.34,52.0,male,Minna,Postpaid,1749.6,90.95,44.0,Daily,Pending
2024-01-03 00:47:34,Glo,Data Purchase,8026.0,33.0,other,Bauchi,Postpaid,3284.1,178.0,34.0,Daily,Completed
2023-09-05 05:50:49,MTN,Airtime Purchase,9535.69,24.0,other,Osogbo,Prepaid,652.0,237.11,68.0,Weekly,Failed
2024-01-02 19:23:27,Glo,Airtime Purchase,3883.13,40.0,other,Kano,Prepaid,4417.7,112.17,32.0,Monthly,Failed
2024-07-29 02:13:18,9mobile,Data Purchase,6204.03,59.0,female,Onitsha,Postpaid,825.2,214.21,6.0,Daily,Failed
2002-12-04 17:39:25,Glo,Data Purchase,12453.86,28.0,female,Ibadan,Postpaid,4448.48,106.2,37.0,Weekly,Failed
2023-10-11 18:35:18,MTN,Data Purchase,318.7,57.0,other,Akure,Prepaid,3753.02,187.77,24.0,Weekly,Failed
2024-02-18 05:39:24,9mobile,Bill Payment,14867.52,55.0,male,Bauchi,Postpaid,2188.74,86.92,92.0,Daily,Pending
2024-03-13 05:52:48,Glo,Bill Payment,3131.33,69.0,female,Abeokuta,Postpaid,1000.22,242.79,25.0,Daily,Failed
2023-11-28 19:03:48,Airtel,Airtime Purchase,14654.36,70.0,male,Asaba,Postpaid,3723.8,36.71,9.0,Monthly,Completed
2024-01-05 09:01:01,Glo,Airtime Purchase,12381.0,34.0,female,Port Harcourt,Prepaid,4801.8,57.45,60.0,Monthly,Pending
1972-08-08 03:10:28,Airtel,Data Purchase,10403.22,53.0,male,Onitsha,Postpaid,3496.89,267.57,43.0,Weekly,Failed
2023-11-20 09:34:39,9mobile,Bill Payment,8111.0,54.0,male,Maiduguri,Postpaid,2586.85,14.0,54.0,Daily,Pending
2023-11-03 12:12:32,Glo,Bill Payment,19275.52,54.0,male,Jalingo,Postpaid,3457.63,73.8,86.0,Weekly,Pending
2024-01-12 17:53:13,9mobile,Airtime Purchase,12284.7,51.0,female,Zaria,Postpaid,584.96,212.0,19.0,Monthly,Failed
2023-11-02 23:47:33,Glo,Airtime Purchase,2055.54,35.0,female,Awka,Prepaid,2345.56,274.5,71.0,Monthly,Pending
2023-11-16 08:25:54,9mobile,Airtime Purchase,4756.79,22.0,male,Lagos,Prepaid,1093.0,207.76,67.0,Weekly,Failed
2015-10-18 22:44:55,9mobile,Bill Payment,9650.6,57.0,male,Warri,Postpaid,2452.9,28.0,77.0,Daily,Completed
2024-01-25 20:05:52,Airtel,Data Purchase,11725.0,20.0,male,Uyo,Prepaid,930.62,18.0,93.0,Monthly,Completed
1994-07-24 21:24:49,9mobile,Airtime Purchase,17497.34,22.0,other,Zaria,Prepaid,2333.0,91.84,94.0,Daily,Completed
2023-09-03 06:04:20,Airtel,Data Purchase,7291.94,68.0,male,Lagos,Prepaid,883.59,251.5,18.0,Weekly,Pending
1990-09-06 08:15:04,MTN,Data Purchase,16987.3,37.0,female,Owerri,Prepaid,2778.6,43.0,82.0,Weekly,Failed
2023-10-11 08:34:01,9mobile,Data Purchase,12318.12,36.0,female,Benin City,Postpaid,4854.0,8.97,76.0,Weekly,Pending
2023-12-06 09:04:36,MTN,Data Purchase,7336.89,42.0,female,Awka,Prepaid,1944.0,150.0,25.0,Weekly,Failed
2015-10-19 05:44:31,MTN,Data Purchase,19040.0,47.0,female,Kaduna,Prepaid,3226.73,48.25,10.0,Weekly,Failed
2024-01-31 01:20:22,MTN,Bill Payment,3522.0,68.0,female,Benin City,Postpaid,956.23,207.29,47.0,Weekly,Pending
2024-07-08 11:15:46,9mobile,Data Purchase,8272.0,47.0,female,Benin City,Postpaid,1615.0,185.93,98.0,Daily,Pending
2024-04-24 02:47:57,9mobile,Bill Payment,13610.89,32.0,female,Warri,Prepaid,4787.2,103.35,86.0,Daily,Pending
2024-06-24 03:57:58,Airtel,Airtime Purchase,8481.6,20.0,male,Sokoto,Prepaid,420.0,45.73,23.0,Weekly,Completed
2024-06-15 21:06:36,9mobile,Bill Payment,10041.58,25.0,female,Osogbo,Prepaid,155.39,40.3,36.0,Weekly,Pending
2024-07-27 07:45:06,MTN,Airtime Purchase,3651.81,20.0,female,Abeokuta,Prepaid,4964.82,72.31,99.0,Weekly,Failed
2023-10-30 17:10:12,MTN,Airtime Purchase,7863.31,26.0,male,Warri,Prepaid,4112.11,207.3,14.0,Weekly,Pending
2023-12-13 22:39:31,Glo,Bill Payment,19542.3,69.0,female,Aba,Postpaid,298.0,11.0,92.0,Daily,Failed
